,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
279,779377663,2022-09-04T12:33:29+02:00,2022-09-04T12:35:33+02:00,240000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-56-m-lublin-CID3-IDQKbJt.html,4285.71,floor_1,yes,secondary,blok,56,two
280,776207959,2022-08-20T15:51:42+02:00,2022-09-04T11:09:02+02:00,395000,Lublin,http://www.olx.pl/d/oferta/lublin-kalinowszczyzna-mieszkanie-47m2-ul-lwowska-24-oddzielnie-garaz-CID3-IDQvT9d.html,8237.75,floor_2,no,secondary,blok,47.95,three
281,720490169,2021-11-28T20:37:54+01:00,2022-09-08T20:56:14+02:00,359000,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-po-remoncie-CID3-IDML6pb.html,7953.04,floor_0,no,secondary,blok,45.14,three
282,765994471,2022-06-30T16:49:21+02:00,2022-09-10T12:28:41+02:00,329900,Lublin,http://www.olx.pl/d/oferta/nowe-2pok-z-ogrodkiem-weglinek-ul-koralowa-czuby-CID3-IDPQ29x.html,8573.28,floor_0,no,primary,blok,38.48,two
283,779830929,2022-09-06T10:42:50+02:00,2022-09-10T09:32:12+02:00,420000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lsm-super-widne-ustawne-CID3-IDQM5Ed.html,6862.75,floor_10,no,secondary,blok,61.2,four
284,776696350,2022-08-22T19:16:23+02:00,2022-08-22T20:59:28+02:00,406800,Lublin,http://www.olx.pl/d/oferta/mieszkanie-56-5-m2-dostepne-od-zaraz-kalinowszczyzna-CID3-IDQyVcu.html,7200,floor_7,yes,secondary,blok,56.5,three
285,780727794,2022-09-10T14:13:29+02:00,2022-09-10T14:18:29+02:00,560000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3pok-garaz-piwnica-gesia-weglin-CID3-IDQPQXM.html,8981.56,floor_2,yes,secondary,blok,62.35,three
286,780677837,2022-09-10T11:17:26+02:00,2022-09-10T11:21:35+02:00,469000,Lublin,http://www.olx.pl/d/oferta/wykonczone-42m2-2-pietro-blok-2022-bez-pcc-CID3-IDQPDY1.html,11166.67,floor_2,yes,secondary,blok,42,two
287,749318064,2022-04-08T21:09:48+02:00,2022-09-04T08:36:46+02:00,205000,Lublin,http://www.olx.pl/d/oferta/kawalerka-ul-samsonowicza-65-nowy-blok-prywatnie-dwupak-CID3-IDOI3Re.html,10250,floor_1,yes,secondary,blok,20,one
288,758563599,2022-05-24T20:20:55+02:00,2022-09-04T08:04:21+02:00,409000,Lublin,http://www.olx.pl/d/oferta/3-pokoje-4-pietro-czechow-CID3-IDPkR2L.html,6816.67,floor_4,yes,secondary,blok,60,three
289,776279644,2022-08-20T23:39:19+02:00,2022-09-04T01:10:35+02:00,315000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-32m-lsm-juranda-CID3-IDQxbNq.html,9843.75,floor_2,yes,secondary,blok,32,two
290,776270885,2022-08-20T21:59:40+02:00,2022-09-04T00:08:16+02:00,299000,Lublin,http://www.olx.pl/d/oferta/sprzedam-kawalerke-CID3-IDQx9v9.html,9966.67,floor_5,yes,secondary,blok,30,one
291,748222207,2022-04-04T09:46:41+02:00,2022-09-08T12:54:06+02:00,469000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-62-m2-umeblowane-kosminek-bronowice-iii-maki-lublin-CID3-IDODsM7.html,7564.52,floor_2,yes,secondary,blok,62,three
292,777557372,2022-08-26T16:45:19+02:00,2022-09-08T19:40:20+02:00,397000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2-pokoje-poreba-47-8-m2-CID3-IDQCybV.html,8305.44,floor_4,yes,secondary,blok,47.8,two
293,779264270,2022-09-03T18:09:40+02:00,2022-09-03T18:11:45+02:00,370000,Lublin,http://www.olx.pl/d/oferta/bezposrednio-sprzedam-37m2-ul-bajkowa-2-slawinek-lublin-CID3-IDQJIey.html,10000,floor_1,no,secondary,pozostale,37,one
294,774812107,2022-08-13T15:35:28+02:00,2022-09-03T17:40:51+02:00,377160,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-3-pokoje45m2klucze-na-juz-CID3-IDQr21t.html,8400,floor_3,no,secondary,blok,44.9,two
295,769516784,2022-07-17T17:53:46+02:00,2022-09-03T16:44:13+02:00,449000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-40m2-na-1-pietrze-na-ul-jantarowej-w-lublinie-CID3-IDQ4Ot2.html,11225,floor_1,yes,secondary,blok,40,two
296,772014304,2022-07-30T15:39:41+02:00,2022-09-03T16:14:23+02:00,370000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-na-ul-czwartek-w-lublinie-CID3-IDQfibC.html,7400,floor_7,yes,secondary,blok,50,two
297,779191722,2022-09-03T12:53:02+02:00,2022-09-03T12:59:07+02:00,528000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-lublin-lsm-ul-pana-balcera-CID3-IDQJpmq.html,8800,floor_1,yes,secondary,blok,60,three
298,779154942,2022-09-03T10:18:25+02:00,2022-09-03T10:25:13+02:00,349000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokoje-bliski-czechow-od-wlasciciela-CID3-IDQJfNc.html,9803.37,floor_0,yes,secondary,blok,35.6,two
299,778188179,2022-08-29T21:12:25+02:00,2022-09-04T23:16:29+02:00,459000,Lublin,http://www.olx.pl/d/oferta/wyscigowa-3-pokoje-2-balkony-miejsce-w-garazu-z-instal-elektr-CID3-IDQFcif.html,9479.55,floor_5,no,secondary,blok,48.42,three
300,780311306,2022-09-08T14:02:45+02:00,2022-09-10T16:08:34+02:00,549000,Lublin,http://www.olx.pl/d/oferta/apartament-50m-2pokoje-w-scislym-centrum-lublina-gotowe-do-wejscia-CID3-IDQO6Ce.html,10980,floor_2,yes,secondary,blok,50,two
301,780289108,2022-09-08T12:27:47+02:00,2022-09-10T14:36:37+02:00,299900,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-przy-parku-CID3-IDQO0Qc.html,6664.44,floor_8,no,secondary,blok,45,three
302,773868830,2022-08-08T19:39:47+02:00,2022-09-07T20:36:35+02:00,295999,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-37-m-w-centrum-lublina-ul-narutowicza-64-CID3-IDQn4Dk.html,7999.97,floor_1,yes,secondary,kamienica,37,two
303,780727794,2022-09-10T14:13:29+02:00,2022-09-10T14:18:29+02:00,560000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3pok-garaz-piwnica-gesia-weglin-CID3-IDQPQXM.html,8981.56,floor_2,yes,secondary,blok,62.35,three
304,780592234,2022-09-09T19:03:33+02:00,2022-09-09T19:05:37+02:00,323000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-przy-politechnice-doskonala-inwestycja-CID3-IDQPhHk.html,8075,floor_7,no,secondary,blok,40,two
305,768579580,2022-07-12T22:17:45+02:00,2022-09-03T09:40:11+02:00,416000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-49m2-3-pokoje-dwustronne-dla-rodziny-lub-pod-wynajem-CID3-IDQ0SEQ.html,8489.8,floor_0,no,secondary,blok,49,three
306,735288660,2022-02-06T11:12:14+01:00,2022-09-02T23:04:16+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-idealne-pod-wynajem-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
307,764814537,2022-06-26T22:21:51+02:00,2022-09-02T21:46:49+02:00,429000,Lublin,http://www.olx.pl/d/oferta/lsm-mieszkanie-os-mickiewicza-dwupokojowe-CID3-IDPL5cl.html,9533.33,floor_0,yes,secondary,blok,45,two
308,762334469,2022-06-13T14:09:56+02:00,2022-09-02T20:39:15+02:00,427000,Lublin,http://www.olx.pl/d/oferta/czechow-poludniowy-3-pok-ul-kaprysowa-bezposrednio-CID3-IDPAG1f.html,7544.17,floor_10,yes,secondary,blok,56.6,three
309,529536921,2019-05-09T11:05:11+02:00,2022-09-06T16:28:01+02:00,643000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-z-ogrodkiem-super-lokalizacja-CID3-IDzPSK5.html,10898.31,floor_0,yes,secondary,blok,59,three
310,755518760,2022-05-10T10:53:16+02:00,2022-09-08T12:56:24+02:00,480000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-centrum-z-ogrodkiem-wieniawa-ul-ksiezycowa-CID3-IDP84Vs.html,9937.89,floor_0,yes,secondary,blok,48.3,two
311,774684605,2022-08-12T18:45:44+02:00,2022-09-09T14:48:06+02:00,670000,Lublin,http://www.olx.pl/d/oferta/nowy-apartament-3-pok-10min-do-centrum-wronska-3d-z-garazem-majdanek-CID3-IDQquQZ.html,10634.92,floor_1,yes,primary,apartamentowiec,63,three
312,779088639,2022-09-02T19:25:41+02:00,2022-09-02T19:30:06+02:00,399000,Lublin,http://www.olx.pl/d/oferta/lsm-chrobrego-4-okazja-CID3-IDQIYxN.html,8312.5,floor_8,yes,secondary,blok,48,three
313,745162550,2022-03-22T14:16:58+01:00,2022-09-02T15:10:11+02:00,328000,Lublin,http://www.olx.pl/d/oferta/kawalerka-studio-wyzynna-CID3-IDOqCOO.html,8497.41,floor_0,yes,secondary,blok,38.6,one
314,780727794,2022-09-10T14:13:29+02:00,2022-09-10T14:18:29+02:00,560000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3pok-garaz-piwnica-gesia-weglin-CID3-IDQPQXM.html,8981.56,floor_2,yes,secondary,blok,62.35,three
