,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
24,783477407,2022-09-21T13:33:59+02:00,2022-10-06T11:55:16+02:00,415000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-4-pokoje-58-6mkw-w-poblizu-akademii-medycznej-CID3-IDR1ogn.html,7081.91,floor_1,yes,secondary,blok,58.6,four
25,709347356,2021-10-14T12:06:42+02:00,2022-10-06T11:30:14+02:00,419000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-lsm-CID3-IDM0lEo.html,7299.65,floor_2,yes,secondary,blok,57.4,three
26,786840327,2022-10-05T23:34:42+02:00,2022-10-06T11:29:38+02:00,599000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-czuby-cyrkoniowa-CID3-IDRfw71.html,10152.54,floor_1,yes,secondary,blok,59,three
27,785313175,2022-09-29T13:46:09+02:00,2022-10-05T14:32:46+02:00,329900,Lublin,http://www.olx.pl/d/oferta/nowe-2-pok-z-ogrodkiem-ul-koralowa-weglinek-czuby-CID3-IDR95Px.html,8573.28,floor_0,no,primary,blok,38.48,two
28,785784923,2022-10-01T17:08:19+02:00,2022-10-05T19:12:34+02:00,429000,Lublin,http://www.olx.pl/d/oferta/rezerwacja-jasne-i-przytulne-mieszkanie-czuby-ruta-2-pokoje-CID3-IDRb4yn.html,9031.58,floor_0,yes,secondary,blok,47.5,two
29,786913826,2022-10-06T10:28:38+02:00,2022-10-06T10:32:57+02:00,439000,Lublin,http://www.olx.pl/d/oferta/sloneczne-i-ustawne-mieszkanie-trzypokojowe-balkon-garaz-os-borek-CID3-IDRfOeu.html,7316.67,floor_0,no,secondary,blok,60,three
30,783660963,2022-09-22T09:49:35+02:00,2022-09-22T09:54:42+02:00,389000,Lublin,http://www.olx.pl/d/oferta/lublin-mieszkanie-58-m2-w-dobrej-lokalizacji-CID3-IDR2a0X.html,6753.47,floor_5,yes,secondary,blok,57.6,three
31,753776579,2022-05-02T12:11:05+02:00,2022-10-05T19:52:30+02:00,425000,Lublin,http://www.olx.pl/d/oferta/ul-nalkowskich-131-do-wejscia-po-generalnym-remoncie-CID3-IDP0LIL.html,8775.55,floor_4,no,secondary,blok,48.43,three
32,763824922,2022-06-21T14:25:54+02:00,2022-10-06T09:53:13+02:00,655000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-82-5-m2-slawinek-ul-kolorowa-CID3-IDPGWKO.html,7939.39,floor_0,no,secondary,blok,82.5,four
33,735288660,2022-02-06T11:12:14+01:00,2022-10-05T12:57:40+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-idealne-pod-wynajem-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
34,781067408,2022-09-11T19:49:23+02:00,2022-10-05T21:52:21+02:00,190000,Lublin,http://www.olx.pl/d/oferta/okazja-5-min-do-centrum-pelna-wlasnosc-balkon-CID3-IDQRhjq.html,8636.36,floor_0,yes,secondary,blok,22,one
35,777986778,2022-08-29T08:19:15+02:00,2022-10-04T11:48:38+02:00,330000,Lublin,http://www.olx.pl/d/oferta/gotowe-do-wejscia-CID3-IDQElTQ.html,9780.68,floor_2,no,secondary,kamienica,33.74,two
36,777725345,2022-08-27T16:49:38+02:00,2022-10-05T19:56:31+02:00,329996,Lublin,http://www.olx.pl/d/oferta/scisle-centrum-przy-bazarze-bardzo-blisko-akademii-medycznej-CID3-IDQDfTb.html,9999.88,floor_2,no,secondary,kamienica,33,two
37,785053439,2022-09-28T13:21:14+02:00,2022-10-04T15:28:42+02:00,354900,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-lublin-czuby-dziewanny-parter-CID3-IDR80gf.html,7393.75,floor_0,no,secondary,blok,48,two
38,780985352,2022-09-11T15:47:46+02:00,2022-10-05T17:48:50+02:00,339996,Lublin,http://www.olx.pl/d/oferta/top-lokalizacja-CID3-IDQQWXV.html,9361.12,floor_1,no,secondary,kamienica,36.32,two
39,777928448,2022-08-28T19:12:02+02:00,2022-10-06T09:20:18+02:00,94000,Lublin,http://www.olx.pl/d/oferta/kawalerka-1-go-maja-CID3-IDQE6J2.html,5529.41,floor_3,yes,secondary,kamienica,17,one
40,781067408,2022-09-11T19:49:23+02:00,2022-10-05T21:52:21+02:00,190000,Lublin,http://www.olx.pl/d/oferta/okazja-5-min-do-centrum-pelna-wlasnosc-balkon-CID3-IDQRhjq.html,8636.36,floor_0,yes,secondary,blok,22,one
41,780906120,2022-09-11T12:08:30+02:00,2022-10-05T14:12:14+02:00,339996,Lublin,http://www.olx.pl/d/oferta/mieszkanie-po-generalnym-remoncie-do-wejscia-od-zaraz-CID3-IDQQBm0.html,9374.03,floor_1,no,secondary,kamienica,36.27,two
42,778188179,2022-08-29T21:12:25+02:00,2022-10-04T23:52:35+02:00,459000,Lublin,http://www.olx.pl/d/oferta/wyscigowa-3-pokoje-2-balkony-miejsce-w-garazu-z-instal-elektr-CID3-IDQFcif.html,9479.55,floor_5,no,secondary,blok,48.42,three
43,762199848,2022-06-12T18:48:49+02:00,2022-10-05T20:30:07+02:00,570000,Lublin,http://www.olx.pl/d/oferta/sprzedam-komfortowe-mieszkanie-czuby-ul-jaspisowa-z-miejscem-postojowy-CID3-IDPA6ZV.html,8260.87,floor_3,yes,secondary,blok,69,three
44,777725345,2022-08-27T16:49:38+02:00,2022-10-05T19:56:31+02:00,329996,Lublin,http://www.olx.pl/d/oferta/scisle-centrum-przy-bazarze-bardzo-blisko-akademii-medycznej-CID3-IDQDfTb.html,9999.88,floor_2,no,secondary,kamienica,33,two
45,756372185,2022-05-14T13:22:57+02:00,2022-10-05T19:52:30+02:00,419996,Lublin,http://www.olx.pl/d/oferta/ul-melgiewska-przy-wsei-przestronne-po-remoncie-CID3-IDPbEXn.html,8566.1,floor_2,no,secondary,blok,49.03,three
46,753776579,2022-05-02T12:11:05+02:00,2022-10-05T19:52:30+02:00,425000,Lublin,http://www.olx.pl/d/oferta/ul-nalkowskich-131-do-wejscia-po-generalnym-remoncie-CID3-IDP0LIL.html,8775.55,floor_4,no,secondary,blok,48.43,three
47,785826413,2022-10-01T20:23:19+02:00,2022-10-05T19:41:41+02:00,585000,Lublin,http://www.olx.pl/d/oferta/bezposrednio-82-6m2-parking-4-pok-blisko-um-8-roi-ponikwoda-CID3-IDRbflz.html,7082.32,floor_0,yes,secondary,blok,82.6,four
48,738842722,2022-02-21T10:43:58+01:00,2022-10-04T23:32:24+02:00,499000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-70-m2-czechow-gorny-ul-harnasie-CID3-IDO06K6.html,7169.54,floor_3,yes,secondary,blok,69.6,three
49,758324841,2022-05-23T19:22:27+02:00,2022-10-05T19:17:00+02:00,529999,Lublin,http://www.olx.pl/d/oferta/czuby-wysoki-standard-62-5-m2-bezposrednio-CID3-IDPjQWP.html,8479.98,floor_0,no,secondary,blok,62.5,three
50,785784923,2022-10-01T17:08:19+02:00,2022-10-05T19:12:34+02:00,429000,Lublin,http://www.olx.pl/d/oferta/rezerwacja-jasne-i-przytulne-mieszkanie-czuby-ruta-2-pokoje-CID3-IDRb4yn.html,9031.58,floor_0,yes,secondary,blok,47.5,two
51,778455202,2022-08-30T23:30:25+02:00,2022-10-05T19:11:39+02:00,490000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-4-pokojowe-73m-CID3-IDQGjL4.html,6712.33,floor_0,yes,secondary,blok,73,four
52,786689348,2022-10-05T13:35:21+02:00,2022-10-05T18:59:05+02:00,520000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-51m-weglinek-ul-krysztalowa-CID3-IDReRPS.html,10196.08,floor_0,yes,primary,blok,51,three
53,786761387,2022-10-05T18:07:42+02:00,2022-10-05T18:33:43+02:00,615000,Lublin,http://www.olx.pl/d/oferta/kwarcowa-3-pokoje-z-ogrodkiem-CID3-IDRfazN.html,9761.9,floor_0,no,secondary,blok,63,three
54,780985352,2022-09-11T15:47:46+02:00,2022-10-05T17:48:50+02:00,339996,Lublin,http://www.olx.pl/d/oferta/top-lokalizacja-CID3-IDQQWXV.html,9361.12,floor_1,no,secondary,kamienica,36.32,two
55,767922979,2022-07-10T12:31:36+02:00,2022-10-03T12:47:02+02:00,599000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-66-4-m2-z-garazem-19-77-m2-zupelnie-bezczynszowe-CID3-IDPY7Qw.html,9021.08,floor_1,yes,secondary,pozostale,66.4,three
56,783660963,2022-09-22T09:49:35+02:00,2022-09-22T09:54:42+02:00,389000,Lublin,http://www.olx.pl/d/oferta/lublin-mieszkanie-58-m2-w-dobrej-lokalizacji-CID3-IDR2a0X.html,6753.47,floor_5,yes,secondary,blok,57.6,three
57,776576768,2022-08-22T12:31:36+02:00,2022-10-06T15:40:43+02:00,359000,Lublin,http://www.olx.pl/d/oferta/bardzo-atrakcyjne-mieszkanie-38-m2-krasinskiego-10-bez-posrednikow-CID3-IDQyr5K.html,9447.37,floor_0,yes,secondary,blok,38,two
58,776359146,2022-08-21T13:46:11+02:00,2022-10-05T17:19:26+02:00,429000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-58m-osiedle-kruczkowskiego-lublin-CID3-IDQxvtI.html,7396.55,floor_0,no,secondary,blok,58,four
59,785031158,2022-09-28T12:07:19+02:00,2022-10-05T15:17:24+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-ul-zielone-wzgorze-2-pokoje-kuchnia-lazienka-z-wc-CID3-IDR7UsS.html,9696.36,floor_3,yes,secondary,blok,49.4,two
