,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
0,776387121,2022-08-21T15:24:14+02:00,2022-08-27T17:28:23+02:00,325000,Lublin,http://www.olx.pl/d/oferta/kalinowszczyzna-niepodleglosci-2pokoje-CID3-IDQxDKW.html,6885.59,floor_6,yes,secondary,blok,47.2,two
1,735288660,2022-02-06T11:12:14+01:00,2022-08-27T23:04:18+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-idealne-pod-wynajem-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
2,768069694,2022-07-10T21:33:12+02:00,2022-08-27T14:28:19+02:00,599000,Lublin,http://www.olx.pl/d/oferta/bazylianowka-zamkniete-osiedle-brzozowy-park-3-pokoje-72-m2-CID3-IDPYK0S.html,8365.92,floor_1,yes,secondary,blok,71.6,three
3,764438569,2022-06-24T15:27:46+02:00,2022-08-28T07:01:01+02:00,615000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-botanik-57m-CID3-IDPJwol.html,10789.47,floor_2,yes,secondary,blok,57,three
4,772963603,2022-08-03T22:57:03+02:00,2022-08-28T01:00:22+02:00,331200,Lublin,http://www.olx.pl/d/oferta/kawalerka-z-ogrodkiem-pelne-wyposazenie-w-cenie-klimatyzacja-CID3-IDQjh8T.html,10190.77,,no,secondary,blok,32.5,one
5,776270885,2022-08-20T21:59:40+02:00,2022-08-28T00:08:19+02:00,299000,Lublin,http://www.olx.pl/d/oferta/sprzedam-kawalerke-CID3-IDQx9v9.html,9966.67,floor_5,yes,secondary,blok,30,one
6,774707980,2022-08-12T21:14:21+02:00,2022-08-27T21:09:01+02:00,377000,Lublin,http://www.olx.pl/d/oferta/unikatowe-mieszkanie-alternatywa-domu-ogrodek-plus-parking-CID3-IDQqAV0.html,5890.63,floor_1,no,primary,pozostale,64,three
7,720490169,2021-11-28T20:37:54+01:00,2022-08-27T20:56:22+02:00,359000,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-po-remoncie-CID3-IDML6pb.html,7953.04,floor_0,no,secondary,blok,45.14,three
8,771710332,2022-07-28T21:00:25+02:00,2022-08-27T20:52:13+02:00,409670,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-na-czechowie-os-moniuszki-bezposrednio-CID3-IDQe16Q.html,7100,floor_6,yes,secondary,blok,57.7,three
9,769516784,2022-07-17T17:53:46+02:00,2022-08-19T14:19:30+02:00,455000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-40m2-na-1-pietrze-na-ul-jantarowej-w-lublinie-CID3-IDQ4Ot2.html,11375,floor_1,yes,secondary,blok,40,two
10,773868830,2022-08-08T19:39:47+02:00,2022-08-22T14:08:20+02:00,320000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-w-centrum-lublina-37m-ul-narutowicza-64-CID3-IDQn4Dk.html,8648.65,floor_1,yes,secondary,kamienica,37,two
11,772962423,2022-08-03T22:49:02+02:00,2022-08-28T00:52:16+02:00,450000,Lublin,http://www.olx.pl/d/oferta/gotowiec-inwestycyjny-balladyny-roi-9-10-w-skali-roku-CID3-IDQjgPR.html,8181.82,,yes,secondary,blok,55,four
12,774812107,2022-08-13T15:35:28+02:00,2022-08-27T17:40:21+02:00,377160,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-3-pokoje45m2klucze-na-juz-CID3-IDQr21t.html,8400,floor_3,no,secondary,blok,44.9,two
13,777557372,2022-08-26T16:45:19+02:00,2022-08-27T17:38:53+02:00,397000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2-pokoje-poreba-47-8-m2-CID3-IDQCybV.html,8305.44,floor_4,yes,secondary,blok,47.8,two
14,750814321,2022-04-16T14:48:53+02:00,2022-08-27T16:55:29+02:00,394000,Lublin,http://www.olx.pl/d/oferta/centrum-ul-lipowa-17-przy-ch-plaza-wlasnosciowe-z-kw-CID3-IDOOl6p.html,10423.28,floor_4,no,secondary,blok,37.8,two
15,777725345,2022-08-27T16:49:38+02:00,2022-08-27T16:53:48+02:00,340000,Lublin,http://www.olx.pl/d/oferta/scisle-centrum-przy-bazarze-ksiega-wieczysta-do-wejscia-na-juz-CID3-IDQDfTb.html,10303.03,floor_2,no,secondary,kamienica,33,two
16,775130600,2022-08-15T14:43:42+02:00,2022-08-27T16:48:20+02:00,389000,Lublin,http://www.olx.pl/d/oferta/piekne-mieszkanie-2-pokoje-41m2-pelne-agd-klimatyzacja-CID3-IDQsmSs.html,9487.8,floor_3,yes,secondary,blok,41,two
17,770493831,2022-07-22T15:25:03+02:00,2022-08-25T13:05:32+02:00,579000,Lublin,http://www.olx.pl/d/oferta/gustowne-mieszkanie-dwupoziomowe-CID3-IDQ8UDR.html,5594.2,floor_3,yes,secondary,blok,103.5,four
18,769316184,2022-07-16T15:37:02+02:00,2022-08-16T10:12:04+02:00,495000,Lublin,http://www.olx.pl/d/oferta/3-pokoje-dziewanny-do-wprowadzenia-i-pietro-CID3-IDQ3Yhy.html,7994.19,floor_1,yes,secondary,blok,61.92,three
19,688029713,2021-07-11T21:12:11+02:00,2022-08-24T15:36:18+02:00,449000,Lublin,http://www.olx.pl/d/oferta/sprzedam-piekne-nowoczesne-mieszkanie-w-segmencie-z-garazem-CID3-IDKyTXr.html,10690.48,floor_0,yes,secondary,blok,42,two
20,753776579,2022-05-02T12:11:05+02:00,2022-08-27T16:21:07+02:00,439977,Lublin,http://www.olx.pl/d/oferta/ul-nalkowskich-131-do-wejscia-po-generalnym-remoncie-CID3-IDP0LIL.html,9084.8,floor_4,no,secondary,blok,48.43,three
21,756372185,2022-05-14T13:22:57+02:00,2022-08-27T16:19:53+02:00,439997,Lublin,http://www.olx.pl/d/oferta/ul-melgiewska-przy-wsei-przestronne-po-remoncie-CID3-IDPbEXn.html,8974.04,floor_2,no,secondary,blok,49.03,three
22,776576768,2022-08-22T12:31:36+02:00,2022-08-27T16:00:37+02:00,379000,Lublin,http://www.olx.pl/d/oferta/bardzo-atrakcyjne-mieszkanie-38-m2-krasinskiego-10-bez-posrednikow-CID3-IDQyr5K.html,9973.68,floor_0,yes,secondary,blok,38,two
23,771414662,2022-07-27T13:20:43+02:00,2022-08-27T15:40:25+02:00,408000,Lublin,http://www.olx.pl/d/oferta/super-lokalizacja-lublin-ul-gorska-5-CID3-IDQcMbY.html,8160,floor_4,yes,secondary,blok,50,two
24,777307291,2022-08-25T12:57:00+02:00,2022-08-27T15:04:36+02:00,409000,Lublin,http://www.olx.pl/d/oferta/47m2-dwa-pokoje-blisko-politechniki-lubelskiej-CID3-IDQBw8n.html,8702.13,floor_3,yes,secondary,blok,47,two
25,753877147,2022-05-02T19:22:18+02:00,2022-08-27T14:31:40+02:00,410000,Lublin,http://www.olx.pl/d/oferta/bronowice-mieszkanie-51-81-mkw-grabskiego-CID3-IDP1bSP.html,7913.53,floor_0,no,secondary,blok,51.81,two
26,776352312,2022-08-21T13:23:25+02:00,2022-08-27T15:28:23+02:00,420000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-ul-grazyny-osiedle-mickiewicza-lsm-CID3-IDQxuHu.html,7821.23,floor_2,yes,secondary,blok,53.7,two
27,777292740,2022-08-25T12:00:26+02:00,2022-08-27T14:04:29+02:00,399000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2pokoje-32m-nowe-budownictwo-ul-zana-gleboka-CID3-IDQBrlG.html,12468.75,floor_6,yes,secondary,apartamentowiec,32,two
28,770576657,2022-07-23T07:24:13+02:00,2022-08-27T13:20:03+02:00,439000,Lublin,http://www.olx.pl/d/oferta/i-e-pietro-4-pokoje-bardzo-dobra-lokalizacja-szybki-termin-wydania-CID3-IDQ9gbL.html,7353.43,floor_1,yes,secondary,blok,59.7,four
29,777557372,2022-08-26T16:45:19+02:00,2022-08-27T17:38:53+02:00,397000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2-pokoje-poreba-47-8-m2-CID3-IDQCybV.html,8305.44,floor_4,yes,secondary,blok,47.8,two
30,769316184,2022-07-16T15:37:02+02:00,2022-08-16T10:12:04+02:00,495000,Lublin,http://www.olx.pl/d/oferta/3-pokoje-dziewanny-do-wprowadzenia-i-pietro-CID3-IDQ3Yhy.html,7994.19,floor_1,yes,secondary,blok,61.92,three
31,777307291,2022-08-25T12:57:00+02:00,2022-08-27T15:04:36+02:00,409000,Lublin,http://www.olx.pl/d/oferta/47m2-dwa-pokoje-blisko-politechniki-lubelskiej-CID3-IDQBw8n.html,8702.13,floor_3,yes,secondary,blok,47,two
32,755518760,2022-05-10T10:53:16+02:00,2022-08-27T12:56:26+02:00,480000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-centrum-z-ogrodkiem-wieniawa-ul-ksiezycowa-CID3-IDP84Vs.html,9937.89,floor_0,yes,secondary,blok,48.3,two
33,768760966,2022-07-13T19:14:44+02:00,2022-08-27T12:04:35+02:00,599000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-77-m2-3-pokoje-jadalnia-w-pelni-umeblowane-agd-garaz-CID3-IDQ1DQq.html,7765.1,floor_0,yes,secondary,blok,77.14,three
